author,id,name,rating
Author 13,0a96f827-f699-4fdb-94df-e9a9862bab01,Book 18613,1
Author 14,916e8130-7758-4c3f-a210-2cebab98d6ec,Book 18614,5
Author 15,35b3a113-f483-4857-a835-5052da66cc3a,Book 18615,1
Author 16,d60d16cf-99fd-4597-8652-df7433988f0d,Book 18616,2
Author 17,e8b06e73-2c00-4766-95c9-31456aa63e23,Book 18617,3
Author 18,4a940cd0-ca27-4584-96d7-a78f4fa253eb,Book 18618,2
Author 19,94511b0d-b278-4c20-a68c-a4e75b98ffbf,Book 18619,3
Author 0,49307127-cf83-4302-b55c-0b6669afa5a2,Book 18620,5
Author 1,f5ccc8ab-8e30-403d-bdac-b841cb4ec20e,Book 18621,3
Author 2,05a8db64-f3d2-48a0-b227-ef17e27022fb,Book 18622,5
Author 3,11ea421a-80ff-4b0e-9ab1-26f4013d9ce8,Book 18623,4
Author 4,c8a002a7-9aba-48bd-9793-c6a01de09a2a,Book 18624,5
Author 5,7a981ea2-cef6-4f65-ad20-916abd4855b5,Book 18625,5
Author 6,04688228-99ae-4aaa-92c7-e3aa2ab3b6e1,Book 18626,4
Author 7,40cc77fb-be2f-4330-b447-a124e0bf2bb4,Book 18627,5
Author 8,11f1f392-69a3-4583-aa91-fe451f479c82,Book 18628,3
Author 9,6c64b626-a2cc-4a28-8a45-6c1285620b14,Book 18629,4
Author 10,57111fbd-bb26-49ff-9241-6976119ca9b6,Book 18630,4
Author 11,39496b1a-8d2f-4ad8-8735-eb89790a6e77,Book 18631,3
Author 12,daf291d4-7cc2-49ad-a675-2cdcb9c2ffa3,Book 18632,1
Author 13,26d03f7c-9dda-40aa-8764-b1da565afcad,Book 18633,4
Author 14,1b9f059d-a249-4fbb-a7fb-9cd05b078a56,Book 18634,5
Author 15,9b35fec9-5eec-4e43-b061-46a9b49e2702,Book 18635,2
Author 16,2c7b6c7b-41e9-4abe-a0e2-1b22544428da,Book 18636,3
Author 17,779ef8b0-87e2-4157-9143-0061f47e4da0,Book 18637,4
Author 18,00687d47-73da-4d82-abec-0876587f99a9,Book 18638,3
Author 19,cd9088ad-a397-4183-85f9-a4b0bdb94d9d,Book 18639,2
Author 0,864f7725-7def-416b-8229-b1b2a1958411,Book 18640,2
Author 1,0278ef7e-27f9-4c19-bf8c-ddc55b20c075,Book 18641,5
Author 2,aaae02cb-bb96-4a5b-81a5-0ea9336cfa4d,Book 18642,5
Author 3,5cfe907e-f217-4b3c-9c93-9d65207e9fc0,Book 18643,2
Author 4,829e9324-63d4-4707-8ff1-dd0db266ace5,Book 18644,3
Author 5,2c760792-9051-4a1e-899d-8706a52c63b5,Book 18645,3
Author 6,e7e92bc9-495e-425b-8831-68edefd1203a,Book 18646,5
Author 7,8777875f-d7ad-422d-beed-45fcd47a3901,Book 18647,3
Author 8,4cd1a2c8-fc9d-4786-89c1-26925c74870a,Book 18648,1
Author 9,4618c0c1-bfd8-4518-9622-7b372ddf312c,Book 18649,1
Author 10,753b4eab-46d5-4a6d-8aa4-c16b1377df2b,Book 18650,2
Author 11,26a2c453-678c-4891-a843-4f1e777722ab,Book 18651,3
Author 12,87850951-5dba-4ea2-b78f-1fe2439fb42b,Book 18652,5
Author 13,5a392c8e-8519-4761-a834-b5f68893e05b,Book 18653,1
Author 14,ff48a22b-d1e4-4d44-a7fe-2ad304c76162,Book 18654,1
Author 15,e27b1451-8f8e-459c-b653-da7d1f6f4656,Book 18655,3
Author 16,c17873d2-e8d0-4e79-a4fb-5b8b6d550db7,Book 18656,4
Author 17,3f1e0557-de2f-444e-89b0-8ca3cff08fa2,Book 18657,1
Author 18,59307800-f450-4c7b-a2e9-d47c75188e79,Book 18658,5
Author 19,362d2b99-b786-4067-846c-06a7675c1f44,Book 18659,1
Author 0,3e0d90d8-44f4-445a-86c5-adbe40da2f21,Book 18660,2
Author 1,b25c2445-4a80-44a3-9f7d-4f7c953bbce3,Book 18661,2
Author 2,ef289589-2424-43ce-9dba-8e5806002264,Book 18662,2
Author 3,fe0e9153-270e-4c3f-b76d-ed23a22fee4a,Book 18663,1
Author 4,b25f209f-5302-4ef0-96eb-c3eaad20ee56,Book 18664,1
Author 5,827f0743-43bf-416b-b788-f9df27a6e1b1,Book 18665,2
Author 6,3d762b0e-9fe4-4cb1-88ed-ac515708d3c9,Book 18666,5
Author 7,5347882c-95df-42af-baca-fc9bb6ed1a4c,Book 18667,4
Author 8,159e20e5-de94-46c1-9e73-2a3b0a05d0a1,Book 18668,5
Author 9,1070fa36-3c3b-4087-a313-9ad9a0622ff3,Book 18669,3
Author 10,f0d088c3-4abd-4e99-a9a4-e9c7c21c3072,Book 18670,5
Author 11,98e07997-baf1-47f1-8f86-fb20cda455ab,Book 18671,4
Author 12,d4e270cc-62ab-4abc-9d4e-10eb579ace98,Book 18672,3
Author 13,18162370-5815-48b5-aee3-97cd1bd73b6f,Book 18673,4
Author 14,232aede9-d695-4bb7-85da-6490f909a773,Book 18674,3
Author 15,e74d5369-df90-4f58-8676-12b9690d06c6,Book 18675,5
Author 16,bdfe5ee3-aeb2-428c-be2f-54530662718c,Book 18676,1
Author 17,d812dfd3-f40d-4f63-812c-b937d6c54ebb,Book 18677,2
Author 18,b597ec41-8007-4a09-a0f2-7cae62272e81,Book 18678,2
Author 19,d44bb78c-3cf3-4db4-bc8d-7e81dd97ba42,Book 18679,5
Author 0,a28bbc3c-5ee8-40ba-b193-a983f5bddf28,Book 18680,1
Author 1,967e8974-c2c2-4b36-bcd1-20d6e6bd9d84,Book 18681,1
Author 2,f223957f-fb82-4c55-ab76-d4570184983f,Book 18682,1
Author 3,28a6fbee-1bd9-4464-adb0-1fda78ffd636,Book 18683,1
Author 4,ce9feb2a-e783-42ca-9df2-d836f465a956,Book 18684,2
Author 5,041ac21f-3cdb-44ca-a75c-26333690b367,Book 18685,5
Author 6,8b2c2b34-0737-4b01-ad3f-d3cc261f832c,Book 18686,2
Author 7,e8db4704-4c4a-4280-8111-3bf11acf52dd,Book 18687,5
Author 8,bf1b1d0d-6a57-457b-ad5c-10d672e88f96,Book 18688,4
Author 9,35338eb2-00bd-4b32-b263-62b1239f9100,Book 18689,2
Author 10,5c47572e-0675-47d2-89fe-a371183a9ed1,Book 18690,4
Author 4,7a975b98-a80e-47e1-9fa6-a85dc645650a,Book 224,3
Author 5,a1fe6084-4a9c-4133-8bbb-87f8e59f89ae,Book 225,2
Author 6,d78a2e02-4072-4895-8bb2-21952b6ac74a,Book 226,3
Author 7,1dde0507-c26f-4bf3-add2-81a917ee844c,Book 227,4
Author 8,8734e5f3-adb0-46fb-94e9-33748be0f054,Book 228,2
Author 9,1062d645-f14b-4a28-baae-81e4b56b201b,Book 229,5
Author 10,54ba488e-3121-4357-a40d-5bef07f9ccd1,Book 230,3
Author 11,8b1015ac-8538-4b6c-a933-335786546ad1,Book 231,2
Author 12,e6bbc1ed-ad89-4350-a1d9-83103fb49a28,Book 232,5
Author 13,e7134db6-9a16-48c5-8772-fc05ff518e7f,Book 233,4
Author 14,72863b2c-bd7f-424a-b3f9-a064859862dd,Book 234,5
Author 15,48671b37-e566-4e4a-886b-6dbcfb76860e,Book 235,5
Author 16,90e78968-a37c-425a-b0ff-91ff9ec386c2,Book 236,3
Author 17,094c50be-8b11-4c8d-bfb9-2c7764d40d1e,Book 237,1
Author 18,e08896a7-746d-4ec0-9f07-8c8060d4221f,Book 238,4
Author 19,1789c39c-fb9e-4046-a901-2432cf10097e,Book 239,2
Author 0,754fc702-e799-4fe4-911f-6bbc4d39d87a,Book 240,1
Author 1,8c57f31c-c06e-469e-b640-a4e0b6615b6b,Book 241,1
Author 2,3bdab48c-5ace-4035-b67c-df69355a9635,Book 242,2
Author 3,6b2bbd12-918b-44eb-8f5d-de3bd8044d75,Book 243,5
Author 4,666d449e-4af6-49ac-8120-ab53741d9312,Book 244,5
Author 5,b278376b-78de-48c7-be19-e2860f237a9b,Book 245,4
Author 6,729b4093-affc-4269-b454-bd5feb905bf1,Book 246,2
Author 7,101fa5f4-4680-4774-a079-5d781b8e082d,Book 247,5
Author 8,9e59a598-ff0b-4b67-ac84-4b6ff3491218,Book 248,3
Author 9,4307e9de-9596-4aea-a731-ef0af6298d60,Book 249,5
Author 10,7ce80aae-fbc9-4135-bfe0-240855936dd0,Book 250,2
Author 11,408ce151-1961-4665-b09d-183302e77173,Book 251,4
Author 12,fcf71b9c-c1d2-4682-879e-deeb772e2bb9,Book 252,1
Author 13,61eb4391-7d82-4c3b-86c4-89c7c2b6ef54,Book 253,1
Author 14,24037db9-b4b5-4792-adcf-ad625cee5ea2,Book 254,3
Author 15,c677df18-eef0-4a03-812a-b2693493e8bd,Book 255,3
Author 16,b1240af2-60d0-4d9c-a556-86dbf6a4a9dc,Book 256,5
Author 17,a0a413a7-a52b-459e-99b9-924fc86618fe,Book 257,4
Author 18,00763568-117a-4d14-9bda-4c7cd923f817,Book 258,1
Author 19,2d5828f5-2c14-45fd-a91c-6384e8f52e90,Book 259,1
Author 0,5a5be3f5-197f-4e10-95b5-f6ffcf0de7a1,Book 260,2
Author 1,579e696a-7eb3-43fb-89cc-bc08421f5923,Book 261,1
Author 2,a5c4b1e1-68fa-4bb2-b810-a17c056ec440,Book 262,1
Author 3,9c6f5c38-3d2d-40a0-9f66-729df12a62e3,Book 263,2
Author 4,82714d54-ae4b-4b3a-b054-f3d6d338a73b,Book 264,2
Author 5,b8eb2ae6-1e2a-43e1-9ede-68cc4f1c8a55,Book 265,4
Author 6,ca1bb22f-e564-47ff-aeed-a332236feee6,Book 266,5
Author 7,739c159d-88bb-426a-beb6-d52d3acc3614,Book 267,2
Author 8,ed8ae7e3-4f86-4d7b-9f2a-11d3b804b225,Book 268,1
Author 9,c61c954d-6c86-4de7-bfb2-50d602c33d7e,Book 269,1
Author 10,9db8a68a-f87d-4d55-a860-2f66ab469189,Book 270,2
Author 11,0fb888af-4ac7-4287-bf2d-936fed511d92,Book 271,4
Author 12,b045159b-b1f9-4b51-92a0-6733fcd5d52d,Book 272,5
Author 13,a9697a8e-81ad-468c-9fd1-4e58fe9f0462,Book 273,4
Author 14,37fe53e7-0e9f-47ab-b261-38878d3215f2,Book 274,3
Author 15,1d0fa65a-efac-4356-8a15-4393212f5dde,Book 275,5
Author 16,395404d5-3e1d-455a-964a-2644833fa33d,Book 276,4
Author 17,1d372421-7b82-4d22-996a-4eab02afa35e,Book 277,2
Author 18,7337a407-7dff-4e89-9c6c-5c1e7a9edb86,Book 278,5
Author 19,dec7d71b-e682-4391-8c0b-dcb76bbe4504,Book 279,1
Author 0,9eb9c17b-a40a-4d9a-aaf8-d6d942551e7f,Book 280,1
Author 1,db77c1b0-3453-4b80-9106-c6d6cbff4940,Book 281,1
Author 2,1fd6b2c3-c729-4c80-bc25-ae7f76655fd5,Book 282,1
Author 3,ea8f44ba-3ad0-4894-bb83-5bd560adbb32,Book 283,4
Author 4,ece15980-cf03-48b6-8f86-81be7491ee46,Book 284,4
Author 5,b4845a00-3962-45dd-87be-86a35f7e4d28,Book 285,4
Author 6,90f1d7a6-6404-46bc-a202-44be56320a4c,Book 286,1
Author 7,42fcddeb-2a14-45f4-bf6f-e017ebaa9ca3,Book 287,5
Author 8,278a5040-79ef-4630-b7be-2c037f508a74,Book 288,5
Author 9,b81fb2ba-fcdd-4ba7-a232-62c770cfdd62,Book 289,4
Author 10,47a4d1bd-6b6c-4771-88a6-57ed4e32a076,Book 290,3
Author 11,4f5e6e60-912d-4fe0-82f7-dfbc53e237a4,Book 291,1
Author 12,51669f33-e85e-4cac-abb3-7be98c7ebe10,Book 292,2
Author 13,5fba7d62-6d45-46a8-a05f-e1dac12ad340,Book 293,3
Author 14,810cab03-e42a-45b5-8b26-da613398e233,Book 294,1
Author 15,7ce3c024-5c79-4953-b83b-bd1339190149,Book 295,3
Author 16,56418f5c-26cd-4100-b866-833b0ff1f3b3,Book 296,3
Author 17,1a45cd21-bd8d-418b-8d97-77b47373c462,Book 297,3
Author 18,e940306c-9201-41ca-90fd-79cf6b5d79a1,Book 298,4
Author 19,7fec786e-ebfd-4964-8883-0a1ad984c037,Book 299,2
Author 0,a1c0938f-581e-492b-a215-cc4288dd4bae,Book 300,4
Author 1,b6203003-4d2b-4bf3-afa4-e7f3e9e234bd,Book 301,1
Author 2,3e303767-e4a4-49b6-9386-3b1e26749997,Book 302,1
Author 3,3977ca45-febd-44c0-ac8a-7292e75dd89d,Book 303,3
Author 4,e3f62193-81b9-4438-9446-434af4c2cb8d,Book 304,3
Author 5,66495b50-00fe-441e-bc29-f285c716dfc1,Book 305,5
Author 6,3fb35e70-3f99-45c5-9072-312e21af4f52,Book 306,2
Author 7,2faffe49-86da-4525-881f-7331177eb413,Book 307,4
Author 8,febafdd0-d6e3-4030-b59e-e33880b81162,Book 308,5
Author 9,f341b72a-ef9a-46a3-b74f-67ac6288cfd8,Book 309,4
Author 10,17726e63-7976-45f2-9566-1f7c30cab31a,Book 310,4
Author 11,cb1602e5-fb57-4826-adcd-2e587c06629a,Book 311,3
Author 12,d21b3d99-d3cf-4c58-968e-f69a1be69125,Book 312,3
Author 13,eae67ceb-8edd-4b80-97fc-60bcfdf1ab77,Book 313,5
Author 14,ae2810e5-d554-4c35-9089-6ce6a5125e71,Book 314,1
Author 15,f3c98686-11c3-40cc-937c-8a45e3b1d7fd,Book 315,3
Author 16,52611f85-11ad-43e6-8d33-d13a2e00cdaa,Book 316,1
Author 17,55062e5f-7b44-439d-ae73-5c04cd7c47d3,Book 317,3
Author 18,a5b85ce2-b8c2-423b-acec-ce668a447729,Book 318,4
Author 19,6a279610-4e87-428a-bf79-b41bfcc831af,Book 319,2
Author 0,75ade11b-e044-4c59-b16f-964887e94d02,Book 320,3
Author 1,e8343f61-adf4-4b71-a431-b54634867a63,Book 321,5
Author 2,b85cba53-fd4d-45b9-b095-ed9823ad1770,Book 322,1
Author 3,8514a510-0b4d-4084-b12b-49ed8f15d66b,Book 323,1
Author 4,8bee9777-ce55-47cf-9ad5-b36068e85d9e,Book 324,4
Author 5,3393c2bd-6e74-429d-b701-79f6475ef9b5,Book 325,1
Author 6,c11d6dd7-29b2-49c7-8786-840ab9a07a97,Book 326,5
Author 7,9db98e35-c337-4e58-b4d2-1d3d036f155f,Book 327,3
Author 8,a3ef32b6-5eea-46ce-a90c-2be36f352d29,Book 328,2
Author 9,2d17d876-a338-4523-86e2-95f3c26c12f9,Book 329,4
Author 10,8339ab3b-eacd-40e3-9ea1-23b8219c80c5,Book 330,4
Author 11,c5ec0248-af2e-4861-8b3f-3f8f6daeba41,Book 331,5
Author 12,84cd1430-25f4-4fcb-bde7-e58658ce9bbf,Book 332,3
Author 13,d71bbfda-3b74-4870-a026-3e8274a75e45,Book 333,5
Author 14,7fea667d-e696-468c-960c-aeae236609d6,Book 334,5
Author 3,fd3ec86e-4a42-4fc0-ab03-787a8fb4a1b0,Book 15343,1
Author 4,b1c35f00-b53d-4899-94b4-66cce9646de6,Book 15344,1
Author 5,058eb1bb-cc53-4ac9-ae20-fa9873d128c8,Book 15345,1
Author 6,9db4f113-22b1-4267-aea1-dfcab20049f4,Book 15346,2
Author 7,62b73a93-447b-41da-8c96-ce58b2fd468f,Book 15347,2
Author 8,93eed081-2029-468e-a968-6664a3cda029,Book 15348,2
Author 9,ff474cb1-1e4a-4f30-b054-33ceec4d0b69,Book 15349,5
Author 10,9a08bf08-107a-445a-b564-b74f56d370be,Book 15350,5
Author 11,5d7ab7f7-d6e2-44ca-95ee-ccfbd8f121f3,Book 15351,1
Author 12,3e86edf7-300c-404b-b9e8-ff8f8a545c32,Book 15352,3
Author 13,85fefc44-4e09-4f0c-bb01-795eb1f06f01,Book 15353,5
Author 14,4cae1460-c0f0-4a11-ba9d-92a25016d56f,Book 15354,1
Author 15,416698cc-d13c-47f6-9b39-dca3b889faab,Book 15355,2
Author 16,b91e5c12-ae14-456c-b6e9-24ea6795c825,Book 15356,1
Author 17,2629c508-4b64-4f11-8191-af7f94295b1f,Book 15357,2
Author 18,9ce8d3c6-df97-437c-bb83-b573b6fbd599,Book 15358,1
Author 19,ee7670c6-6c09-493c-8d82-67f723b1c073,Book 15359,1
Author 0,a31ed96b-f899-4020-9404-c5fa564b63a4,Book 15360,4
Author 1,7eddfded-ed5a-4d79-8232-051424d54b92,Book 15361,5
Author 2,52e910fa-df1d-4943-bbc0-f8ff3f48b7f0,Book 15362,1
Author 3,bc5a0aad-0948-4a67-8f40-517eb91dc2af,Book 15363,4
Author 4,f18f7d55-6ef5-46ec-99cd-624ae57296d6,Book 15364,1
Author 5,54eedb32-6ac3-4b8d-bfdf-3b4bd06225d2,Book 15365,2
Author 6,fbe92b89-017a-414c-b07e-32eed0cc3b72,Book 15366,1
Author 7,b79a2ee6-88a1-4e43-8eb4-c47ca0de5bce,Book 15367,5
Author 8,f1edc3e3-e49b-4301-bcdd-1021a6292e0c,Book 15368,1
Author 9,8a38a0b8-3b1f-45fa-b292-559284f74703,Book 15369,2
Author 10,6b9d2910-c55b-4336-b0b1-58a0bd2a79db,Book 15370,2
Author 11,b8c61800-ff6f-463d-bc25-3d04ab67643d,Book 15371,5
Author 12,3f15d987-cad9-4022-90d0-fd00c7d9d0d8,Book 15372,1
Author 13,d2cbf80f-46d1-41a7-8724-822397c312e3,Book 15373,5
Author 14,d4ec4d7e-d0f3-4838-bb66-aab530c30ebb,Book 15374,4
Author 15,613d32e3-f96d-4fd1-a0d2-25e1106f7ee9,Book 15375,4
Author 16,59b2ae31-3b88-4327-afec-7a95a8d76ac9,Book 15376,5
Author 17,8229b8cd-524e-49e3-a9d2-15f5f118f3d3,Book 15377,2
Author 18,1859f26e-e7cc-461c-bdd1-17a566d740a1,Book 15378,3
Author 19,316150b4-1091-41fa-8e7e-94c23baae284,Book 15379,3
Author 0,d2251ba9-a304-41a7-9963-c0ed9e68151f,Book 15380,5
Author 1,09911dec-e48e-492d-8a9b-2d72b29a736b,Book 15381,3
Author 2,7b4df254-054c-4fd3-bac5-ec2b7c6c3049,Book 15382,2
Author 3,0ea93ff8-88f3-403e-8646-52ab0b789ed7,Book 15383,2
Author 4,ac0252ce-14c1-4ca3-8c83-80454b245534,Book 15384,4
Author 5,95111eb8-8b67-474d-9b60-91feba52db47,Book 15385,3
Author 6,b3f117f0-896b-49bc-8da4-d1a2b12861f8,Book 15386,2
Author 7,9cb0718b-5bef-4df7-898e-60157c47ccb9,Book 15387,1
Author 8,9b2f35cb-6ea1-4207-873c-911d87c316ff,Book 15388,1
Author 9,70cad2f7-3929-445f-8aa3-af50189c5d2d,Book 15389,4
Author 10,5e69056b-7d8f-41c9-9fb0-d608476902f3,Book 15390,3
Author 11,fc24a9d0-27a9-4206-a046-08e0cbc62974,Book 15391,3
Author 12,79810d91-c99b-4897-a5ec-2bff103c9d5e,Book 15392,1
Author 13,660abae9-6638-4af4-8e58-fd075ea41dee,Book 15393,4
Author 14,60887ccb-1035-4248-a879-ac25ae4cc21e,Book 15394,3
Author 15,6d5cedaa-c310-4e5e-a20b-f409bcee7717,Book 15395,2
Author 16,f86520e7-22f6-4da5-b57a-2e578c79ce86,Book 15396,1
Author 17,82155688-156b-4e8f-8f15-40f322796ede,Book 15397,5
Author 18,892f27c6-1c78-4d79-ab32-a4878859dc0e,Book 15398,3
Author 19,eda30414-301a-43bc-b915-2b068d21bf22,Book 15399,1
Author 0,2a2b98cd-6a0e-4782-94ca-e9b1d2ffa011,Book 15400,4
Author 1,d7c7c547-eec8-4a01-88d5-bd4fcfe69b9d,Book 15401,1
Author 2,deab6e4c-16a6-44d5-86c4-54c7af02a2e1,Book 15402,3
Author 3,b353f828-bc5d-42f7-9998-ba3d214264be,Book 15403,1
Author 4,d013ff50-c844-4e46-aa41-d45d59b5d14b,Book 15404,3
Author 5,0d055722-420b-4187-9465-8da19bfc4b07,Book 15405,5
Author 6,f8f633bc-f0bb-4e83-8f70-0dc39e693e84,Book 15406,2
Author 7,cd09a201-871b-4b4d-a673-41a357ddc986,Book 15407,5
Author 8,b05010fa-c627-47f1-b32e-6a5a5254f856,Book 15408,5
Author 9,d12417ef-3765-427e-b13a-eec6b6d84a3d,Book 15409,5
Author 10,fa1c2457-3ab2-4685-92d8-58662e95219d,Book 15410,5
Author 11,de1f648d-48f4-439a-82b8-f83ec9e6dec2,Book 15411,3
Author 12,42bfaa50-0ce5-42d0-ba03-c18c6d5eb096,Book 15412,3
Author 13,b1de2cfc-bd35-4561-bee5-5adbf8e6c1de,Book 15413,4
Author 14,cfc710f3-a4aa-4d0d-bb3c-1d5cab2c059d,Book 15414,5
Author 15,5512932a-fd45-44fe-b097-556128c8902a,Book 15415,4
Author 16,a01a7d5a-a9b8-4bf8-b37b-044f9d16aa08,Book 15416,3
Author 17,4d6ac4f3-337f-44f5-9b51-342081e85d05,Book 15417,4
Author 18,5dd7b611-915b-4e18-88ec-6f21192ff1b8,Book 15418,3
Author 19,94c9fba2-f085-4bf2-b0db-74faf7476402,Book 15419,5
Author 0,10912184-b9f0-4817-b28c-85438b2731a7,Book 15420,4
Author 1,11d2ee5a-f52b-46b8-84f7-3f7b8e0716f2,Book 15421,5
Author 2,cb0f236a-cd6e-4ff0-8189-b240f21418fa,Book 15422,3
Author 3,98d35690-ab89-4024-bdf1-ab3c84d8b9c3,Book 15423,4
Author 4,c43136af-33ed-44a9-b0ba-6a929dc2b7ab,Book 15424,5
Author 5,db00e12b-a185-4c45-8aab-54fafca921fa,Book 15425,1
Author 6,5e544071-d975-47bb-97bf-aa76dedebbed,Book 15426,3
Author 7,6dd69ffa-1f7e-4635-9a89-fe7fb8d06f32,Book 15427,4
Author 8,2e3bc89a-ff06-42b3-b72d-e5b0fa0a5604,Book 15428,1
Author 9,463c30b5-6f3d-4baa-96cb-11f559de1c3e,Book 15429,2
Author 10,e588813e-f07d-4783-a14b-8d0dc82e3668,Book 15430,2
Author 11,4d9fe18f-9235-4b4d-9667-b7402f2f0453,Book 15431,5
Author 12,416de5cf-4f57-4fd3-acd9-5d56fec559b2,Book 15432,1
Author 13,b18c12ca-c516-46fd-827a-4f08f5519eb7,Book 15433,2
Author 14,9c499217-4e28-41d7-bd03-b731826a7265,Book 15434,1
Author 15,da1e74bd-62e4-45c4-a2b8-79bad3cd3ce3,Book 15435,4
Author 16,101e8bd4-47c5-45e1-9819-d25afe337f4e,Book 15436,4
Author 17,b966de66-4442-4fc2-966f-3b67ded86849,Book 15437,1
Author 18,abe68689-04bc-47ac-a2f1-179530d8a554,Book 15438,4
Author 19,eabe160f-4c24-4e07-bec3-332dda9e46d4,Book 15439,4
Author 0,d4ba9cdc-9ffc-42b0-843d-62f79831adca,Book 15440,1
Author 1,71b037db-1f83-4656-8dbb-2201118c0643,Book 15441,3
Author 2,8adabed2-327b-48b8-905a-ddec5205ec49,Book 15442,4
Author 3,2c3af570-c442-4fc2-8202-47e06a41a8e3,Book 15443,5
Author 4,503fd19c-50bd-44d4-883a-4541e8ee3d4f,Book 15444,5
Author 5,538d5cb6-4716-4bdc-922c-fccdab2d0920,Book 15445,1
Author 6,62658f56-5a6b-4c47-ba93-e1859aab2954,Book 15446,4
Author 7,4c0835f1-15c8-42aa-be43-f05c3043f659,Book 15447,4
Author 8,34ada7ee-76f0-4df9-b429-d45f3edf66cb,Book 15448,1
Author 9,825af0ef-2442-4590-9e15-32b797f79ddf,Book 15449,4
Author 10,a3da2b41-e959-42aa-b8b4-72b30d47658f,Book 15450,2
Author 11,de24b63d-9595-4772-86e8-974c4a702973,Book 17071,5
Author 12,d1cd46ac-dc2d-4bcf-be63-39c32f52c448,Book 17072,4
Author 13,4b163924-12f1-4fcd-bf74-7ceddb532ce3,Book 17073,5
Author 14,f2c7a5d8-d51c-41dd-9203-80b9b0fd6540,Book 17074,2
Author 15,690a3efd-5962-4e10-af85-95564956a274,Book 17075,5
Author 16,efb2b4be-e12a-4861-8373-e3ede847c420,Book 17076,4
Author 17,b9d69a19-0e22-4b50-bfcd-892d2a735219,Book 17077,5
Author 18,845c4df6-10a1-444f-99b5-06dec37e03f2,Book 17078,1
Author 19,3d8986f8-a827-4cf7-9cde-577f21ed0537,Book 17079,4
Author 0,72e7a4a7-9a19-4f45-9b02-edc2d429c9da,Book 17080,1
Author 1,5f63dda4-f06a-4b47-b087-b60508bae5f8,Book 17081,2
Author 2,80080ab6-1eeb-498e-8191-7e482eb30b2f,Book 17082,3
Author 3,6eb97db5-3128-4745-9b54-1daf60e109a0,Book 17083,5
Author 4,0035ab74-ee13-40d8-873c-287138ffa06e,Book 17084,2
Author 5,1e288d3f-cca0-45a8-9e0c-188e0e6af096,Book 17085,3
Author 6,b2e310c1-efbe-46f0-9e80-40ea6ea197bb,Book 17086,1
Author 7,1fee3ada-892d-4cdc-958f-d85bb25a8568,Book 17087,5
Author 8,820c7752-99af-41f2-a336-3fe77de97afa,Book 17088,2
Author 9,8b207096-83ff-4853-8034-1c8e55a0bb2a,Book 17089,4
Author 10,e8f92154-5c67-4211-be2f-16b0b202ca65,Book 17090,4
Author 11,5cc1c9f7-6263-466f-a22a-40f379ac55f6,Book 17091,4
Author 12,355b348d-8e59-46a1-9813-48df9d1ade27,Book 17092,1
Author 13,1deaa2d1-d415-48c7-b0c1-dc44d6e4f821,Book 17093,4
Author 14,db8f5db2-b200-4a8c-a6ae-bc458d660adb,Book 17094,5
Author 15,5090292f-7402-4967-a079-99f184a18cc5,Book 17095,4
Author 16,f62f78af-d5fe-4275-8fbc-22800dd7ba6b,Book 17096,3
Author 17,9a93df23-cc56-46fe-bd81-f570acdd4d71,Book 17097,3
Author 18,feda6189-0b4d-425f-96e9-5730bbd0062f,Book 17098,5
Author 19,747a53e6-d3d4-4c23-935b-02097344196a,Book 17099,2
Author 0,d52960de-1c1b-4354-a94c-1e93d48bbae2,Book 17100,1
Author 1,11c660ae-a3a2-466e-b6ea-10733d88d730,Book 17101,4
Author 2,ac899ff1-445a-426b-a1ea-f3e394cce4cf,Book 17102,4
Author 3,db02e15c-82b0-48fc-ae89-0154e3a8ecaf,Book 17103,4
Author 4,028b7faf-6963-4d74-8b52-500868841ee0,Book 17104,1
Author 5,faae05f5-2dce-4a68-a88b-540892215f9c,Book 17105,3
Author 6,d7049d08-23fa-4a5e-9c20-e68949b1f38c,Book 17106,1
Author 7,74c7eca3-f9f3-48b8-bc98-20d927066e25,Book 17107,4
Author 8,e96cb828-3d79-4ce5-bf7a-b2fe533497d2,Book 17108,2
Author 9,55b5fba4-25fa-4a12-a9cd-43e89095663d,Book 17109,3
Author 10,fa44973d-9df8-441c-87ca-670ec82a2645,Book 17110,3
Author 11,c4601e45-bff8-4949-80c9-5439c06fa586,Book 17111,3
Author 12,c764aab5-2157-4c99-a8f0-87d953145c71,Book 17112,4
Author 13,8366d10e-89d9-42e0-b445-9cb878df45ae,Book 17113,2
Author 14,ae86e2c0-0872-4748-8bde-19fa03ea6a7b,Book 17114,5
Author 15,130f173a-088c-4699-a4a9-35ea03bc5c8c,Book 17115,5
Author 16,e1f1080d-104f-4b97-a453-5c87747e4a4b,Book 17116,3
Author 17,5be7df84-d08c-4023-8d62-53c8a59efb2a,Book 17117,4
Author 18,a5f83665-d651-44dd-b65c-f83bd2997e89,Book 17118,3
Author 19,4ef931ef-7771-4d8d-9b73-d6c36c0e9d74,Book 17119,4
Author 0,0f4af399-27b5-4591-990e-212bb3d5c39c,Book 17120,4
Author 1,6ad3d72b-0289-4255-83ce-36500189c2b4,Book 17121,3
Author 2,d63ac86d-2b83-4959-bda5-ef322739adb7,Book 17122,3
Author 3,1cc8cfd1-7744-48ff-90f8-717f562c1b54,Book 17123,3
Author 4,8e2b75ce-5181-49fc-bf7c-8208c84e60a2,Book 17124,2
Author 5,1d824d5b-f2ad-4e46-be66-9e398076e9d3,Book 17125,2
